specobjid,objid,ra,dec,p_el_debiased,p_cs_debiased,spiral,elliptical,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
731868785383860224,1237652899137585226,0.16608334,-11.157695,0.930999994277954,0.0340000018477439,0,1,2.1502087,6.1395407,18.485346,16.644926,15.8042345,15.412657,15.102998,0.17784399,0.13085592,0.09490762,0.071965575,0.05102449
731846795151304704,1237652899137912902,0.8743333,-11.076861,0.0219999998807907,0.9390000104904176,1,0,2.3188496,5.417619,19.390738,18.2107,17.703043,17.378044,17.15033,0.18903965,0.13909358,0.10088226,0.07649597,0.054236595
731850643442001920,1237652629098922207,0.8647083,-10.676444,0.0230000000447034,0.9350000023841858,1,0,4.1346283,8.0213,18.761671,17.302372,16.677551,16.364363,16.158543,0.21142823,0.15556689,0.11283008,0.085555635,0.06066001
733018324757145600,1237652899138306245,1.852,-11.135777,0.0160000007599592,0.9660000205039978,1,0,2.2902856,6.0541105,20.528738,18.682135,17.682434,17.170055,16.792994,0.17456262,0.12844151,0.0931565,0.070637755,0.05008305
732995784768776192,1237652899138502691,2.3285832,-11.088445,0.9259999990463256,0.0,0,1,1.6512195,5.1385636,20.405811,18.807117,17.569687,17.064232,16.71002,0.18564838,0.1365983,0.099072486,0.07512367,0.05326362
732994135501334528,1237652899138502808,2.282125,-11.067306,0.0460000000894069,0.9319999814033508,1,0,2.580469,5.787933,20.506521,18.916899,17.844133,17.311487,16.942371,0.18819942,0.13847534,0.10043387,0.07615596,0.053995527
731864387337349120,1237652900211523730,0.63058335,-10.294917,0.0260000005364418,0.9739999771118164,1,0,2.5211961,6.9072294,19.8773,18.052914,17.028608,16.549385,16.15901,0.24241222,0.1783646,0.1293649,0.09809348,0.0695495
733018874512959488,1237652629099380902,1.9224167,-10.706472,0.9020000100135804,0.0979999974370002,0,0,1.8616213,5.5497427,19.468214,17.570824,16.556164,16.132095,15.791356,0.2185269,0.16079001,0.11661834,0.088428155,0.06269666
733010628175751168,1237652629099380948,1.9260833,-10.669194,0.0140000004321336,0.968999981880188,1,0,2.2069056,6.084847,19.977736,18.469725,17.54865,17.071152,16.691313,0.20774752,0.15285864,0.11086585,0.08406621,0.059603993
731852017831536640,1237652900211654853,1.0179583,-10.364972,0.0130000002682209,0.9869999885559082,1,0,1.654468,4.945214,20.602684,18.689104,17.697691,17.214361,16.77324,0.22693399,0.16697587,0.12110484,0.09183013,0.0651087
733022722803656704,1237652900212047983,1.8222916,-10.284223,0.0230000000447034,0.9769999980926514,1,0,2.0355203,5.2224503,20.742535,18.792616,17.824419,17.319517,16.924698,0.1782372,0.13114524,0.095117465,0.0721247,0.051137306
733056807664117760,1237652900748525657,0.9682083,-9.9435835,0.0610000006854534,0.9390000104904176,1,0,2.184801,5.7019258,20.313372,18.365826,17.41856,16.919308,16.54448,0.16390677,0.12060104,0.087469935,0.066325806,0.047025822
733022447925749760,1237652900212048065,1.827875,-10.353583,0.096000000834465,0.9039999842643738,1,0,2.5011053,5.029778,19.590702,18.314531,17.628077,17.28638,17.078247,0.18268037,0.13441448,0.09748859,0.07392264,0.052412078
733006505007147008,1237652900212244526,2.26975,-10.323861,0.0,1.0,1,0,2.571507,5.4660044,18.544212,17.443266,16.991707,16.667332,16.526812,0.1871159,0.1376781,0.09985564,0.07571751,0.05368466
731974063622219776,1237652901285069012,0.271125,-9.484361,0.0590000003576278,0.9229999780654908,1,0,2.5883276,4.767413,19.40673,18.249043,17.536686,17.170084,16.988287,0.2107836,0.15509257,0.11248606,0.085294776,0.06047506
733102712274577408,1237672793424724145,2.183875,-9.919972,0.9049999713897704,0.0949999988079071,0,0,2.0424733,6.50785,20.954018,18.807499,17.490425,16.959555,16.61039,0.23848051,0.1754717,0.1272667,0.09650249,0.06842147
731957845825710080,1237652901821874318,0.019166667,-8.943778,0.0750000029802322,0.925000011920929,1,0,3.0670393,6.722594,18.375017,17.546513,17.163803,16.972952,16.881645,0.18721917,0.1377541,0.09991076,0.0757593,0.05371429
733007329640867840,1237652629099577571,2.3849168,-10.621805,0.0829999968409538,0.9169999957084656,1,0,1.9792657,5.6900377,19.88449,17.95069,16.831568,16.334475,15.920399,0.16682453,0.12274791,0.08902702,0.06750649,0.047862943
732989462576916480,1237672793425117370,2.6041667,-10.699194,0.0209999997168779,0.9610000252723694,1,0,1.9045888,5.9781604,19.450815,18.005856,17.19831,16.714867,16.353334,0.18614313,0.13696234,0.09933651,0.07532387,0.053405564
732986438919940096,1237672793425182867,2.6276667,-10.793639,0.0149999996647238,0.9850000143051147,1,0,2.212238,5.5671988,19.85938,18.461285,17.616571,17.160093,16.726067,0.18482935,0.13599569,0.09863541,0.07479224,0.053028636
733050485472258048,1237652901822398533,1.2343333,-8.9534445,0.0140000004321336,0.9860000014305116,1,0,2.2533553,6.8566628,20.319485,18.5632,17.57682,17.061895,16.6186,0.16145256,0.11879525,0.08616023,0.065332696,0.046321694
732991386722265088,1237652900212441200,2.7821667,-10.276834,0.9589999914169312,0.0410000011324882,0,1,1.9860315,6.2514477,21.106207,18.778652,17.39072,16.815172,16.426945,0.18530314,0.13634428,0.09888825,0.07498396,0.053164564
844426342018607104,1237652942101807385,0.640125,14.082639,0.0070000002160668,0.9610000252723694,1,0,3.1533225,6.8883395,18.49985,17.254164,16.679958,16.31568,16.094095,0.4053116,0.29822442,0.21629724,0.16401164,0.1162863
845632781420619776,1237652942101872940,0.6737083,14.028194,0.0080000003799796,0.949999988079071,1,0,2.8183346,6.641719,19.680492,18.434004,17.920155,17.616169,17.550188,0.42434865,0.3122317,0.22645648,0.17171508,0.12174813
844468398338369536,1237652942638481722,0.17570834,14.506416,0.0219999998807907,0.977999985218048,1,0,2.491908,7.3098946,19.541113,17.592312,16.577694,16.065233,15.605545,0.24510458,0.18034562,0.1308017,0.099182956,0.070321955
733108209832716288,1237672793961267312,2.2546666,-9.03475,0.0379999987781047,0.9259999990463256,1,0,4.2642827,8.290096,17.766937,16.617804,16.126278,15.829009,15.5826645,0.19873968,0.14623076,0.10605875,0.080421135,0.057019588
845626184350853120,1237652942638743738,0.65741664,14.534972,0.050000000745058,0.949999988079071,1,0,2.1689372,5.144113,20.793938,18.971039,17.893875,17.352655,17.01862,0.40809828,0.30027485,0.21778436,0.16513929,0.11708581
845623710449690624,1237652942638809115,0.85845834,14.45475,0.0689999982714653,0.930999994277954,1,0,3.5226634,7.150844,19.396803,17.806011,16.913355,16.410116,16.09573,0.4409971,0.32448146,0.23534103,0.17845197,0.12652467
844443384448837632,1237652942638809416,0.85683334,14.4771385,0.0,1.0,1,0,3.055528,5.5011353,19.26967,18.143105,17.531538,17.1346,17.11172,0.44007576,0.32380357,0.23484935,0.17807916,0.12626034
844432389332559872,1237652942638809311,0.950125,14.338972,0.0089999996125698,0.99099999666214,1,0,3.4697564,7.8760753,19.94861,18.626238,17.83963,17.382778,17.06618,0.57120484,0.42028707,0.30482724,0.23114127,0.16388205
733124977385039872,1237652900749377630,2.9385834,-9.909472,0.0320000015199184,0.9679999947547911,1,0,2.9888413,6.4908304,18.585617,17.349932,16.786583,16.429161,16.191263,0.18114807,0.13328703,0.096670866,0.07330259,0.051972453
734184356788070400,1237652900749377761,2.948375,-9.918,0.0070000002160668,0.9929999709129332,1,0,3.3268464,8.122269,19.385063,18.212553,17.776218,17.443056,17.322514,0.18069752,0.13295552,0.096430436,0.07312028,0.05184319
733109859100157952,1237672793961463920,2.4705834,-9.404805,1.0,0.0,0,1,2.579653,8.291704,18.271801,16.401352,15.510309,15.107211,14.761973,0.17100532,0.1258241,0.09125813,0.06919827,0.049062442
733121403972249600,1237652901286183145,2.7520416,-9.482722,0.0340000018477439,0.902999997138977,1,0,4.359264,8.113177,19.005215,17.675266,17.001995,16.66929,16.438953,0.17565878,0.12924805,0.09374147,0.07108132,0.05039754
733123053239691264,1237672794498465918,2.8705,-9.4995,0.0230000000447034,0.9769999980926514,1,0,2.6922257,7.251843,20.216545,18.669092,17.609335,17.108654,16.68874,0.17266017,0.12704171,0.09214124,0.06986792,0.049537223
844433488844187648,1237652942638940335,1.1416667,14.441222,0.9269999861717224,0.0379999987781047,0,1,1.8184061,5.852477,19.698606,17.62549,16.525854,16.040457,15.622694,0.5087635,0.37434337,0.27150503,0.20587404,0.14596726
845595672903182336,1237652942639202514,1.8809167,14.42725,0.0439999997615814,0.9070000052452089,1,0,2.3982716,5.0256357,20.10947,18.88321,17.922491,17.4546,17.100534,0.50148654,0.36898902,0.2676216,0.20292936,0.14387944
844466749070927872,1237652943175418115,0.25683334,14.854639,0.032999999821186,0.906000018119812,1,0,2.8665004,6.0314226,19.780685,18.278284,17.623953,17.303871,17.08672,0.21920691,0.16129036,0.11698122,0.08870332,0.06289176
844456578588370944,1237652943175483588,0.4795,14.852445,0.0270000007003545,0.9729999899864196,1,0,4.2759933,8.087853,18.928396,17.631094,16.963352,16.598969,16.345936,0.23125306,0.1701538,0.12340973,0.09357786,0.06634787
845590725100857344,1237652942639333616,2.109,14.4760275,0.006000000052154,0.9940000176429749,1,0,2.8936973,6.591202,20.439919,18.595781,17.71385,17.25347,16.934137,0.47003746,0.3458491,0.2508386,0.19020332,0.13485652
846764728641415168,1237652942639398970,2.2829583,14.4655,0.902999997138977,0.0649999976158142,0,1,2.202442,5.948956,17.355473,15.724454,14.946173,14.516004,14.167037,0.44100815,0.3244896,0.23534693,0.17845646,0.12652785
846763629129787392,1237652942639399171,2.32725,14.391861,0.9520000219345092,0.0,0,1,2.3588033,8.072709,19.688553,17.554163,16.502504,15.993807,15.588274,0.46691942,0.34355488,0.24917465,0.1889416,0.13396195
845596772414810112,1237652943176138761,1.896875,14.920417,0.0750000029802322,0.925000011920929,1,0,3.1208413,7.2301493,19.828749,17.999147,17.187857,16.803354,16.473143,0.3174697,0.23359117,0.16941981,0.1284659,0.09108393
846775174001879040,1237652943176269974,2.2859583,14.949778,0.0049999998882412,0.9950000047683716,1,0,3.3033571,7.7398543,18.686745,17.476212,16.862354,16.469887,16.23133,0.26077306,0.19187434,0.13916327,0.1055233,0.07481733
845582753641555968,1237652943176269980,2.2947917,14.873555,0.9259999990463256,0.0,0,1,1.5308274,4.6812887,20.28528,18.382154,17.369875,16.90852,16.506243,0.28134954,0.20701432,0.15014406,0.11384969,0.08072085
733031518896678912,1237652899138175059,1.607125,-11.081583,0.9269999861717224,0.0529999993741512,0,1,2.431233,7.8488827,20.609495,18.14818,16.91199,16.382797,15.983253,0.18131931,0.13341302,0.096762255,0.07337189,0.05202158
734166214846212096,1237673016761516248,3.1141667,-11.074972,0.906000018119812,0.0,0,1,2.1945915,6.9519434,21.157734,18.919334,17.46003,16.936977,16.587284,0.18138309,0.13345994,0.09679629,0.073397696,0.05203988
734164015822956544,1237672793962315817,3.1749582,-11.141056,0.0430000014603138,0.915000021457672,1,0,3.0912879,6.9548273,20.321768,18.558794,17.563225,17.006472,16.599949,0.1853472,0.13637671,0.09891177,0.0750018,0.053177208
844574501210449920,1237652943712354569,0.46195832,15.255028,0.0280000008642673,0.953000009059906,1,0,2.8070285,6.3743443,19.520739,17.899586,17.29988,16.934765,16.674168,0.21728405,0.15987554,0.11595508,0.087925225,0.062340077
845658619943872512,1237652943712419937,0.60675,15.36575,0.0089999996125698,0.9570000171661376,1,0,3.786266,7.2803354,19.845148,17.887117,17.156387,16.779305,16.465424,0.22695003,0.16698767,0.12111339,0.09183662,0.065113306
844599515099981824,1237652943712682147,1.1181667,15.178445,0.0280000008642673,0.972000002861023,1,0,2.582242,7.351041,19.878696,18.021664,16.976933,16.44918,16.069744,0.2468081,0.18159905,0.13171078,0.0998723,0.070810705
844598415588354048,1237652943712682327,1.1447917,15.213917,0.0320000015199184,0.9330000281333924,1,0,2.2677352,4.9112506,19.829792,18.501335,17.813906,17.40821,17.141752,0.24810737,0.18255505,0.13240415,0.10039806,0.07118347
733024921826912256,1237652629099249805,1.6080834,-10.684667,0.0289999991655349,0.9710000157356262,1,0,2.6828783,6.971402,19.55791,17.987673,17.16396,16.693857,16.299765,0.23643573,0.17396715,0.1261755,0.09567506,0.06783481
845568459990394880,1237652942639530207,2.63975,14.407333,0.0260000005364418,0.9739999771118164,1,0,2.4078915,6.308382,20.345255,18.433231,17.422064,16.896734,16.399897,0.33082816,0.24342021,0.17654864,0.1338715,0.09491656
844571202675566592,1237652944249094460,0.06216667,15.7285,0.0399999991059303,0.921999990940094,1,0,2.816931,5.9886236,20.199572,18.525682,17.722324,17.296972,17.114649,0.26286376,0.19341265,0.14027898,0.10636931,0.07541716
845645150926432256,1237652944249291046,0.58004165,15.63325,0.0560000017285347,0.944000005722046,1,0,2.8013315,5.232543,19.570232,18.22342,17.442081,17.038898,16.774109,0.25349116,0.18651639,0.13527724,0.10257664,0.07272811
844595117053470720,1237652944249356448,0.71491665,15.654833,0.0049999998882412,0.9049999713897704,1,0,3.719559,7.593508,18.678532,17.739082,17.422523,17.17,17.02662,0.21181206,0.1558493,0.11303491,0.08571095,0.06077013
845691605292705792,1237652943712944306,1.862,15.194612,0.0160000007599592,0.984000027179718,1,0,2.9188836,5.5033402,18.926077,17.697737,17.071495,16.72157,16.398941,0.3337195,0.24554764,0.17809163,0.13504149,0.0957461
845655871164803072,1237652944249553149,1.0972917,15.784972,0.0230000000447034,0.9769999980926514,1,0,2.194396,4.7569785,19.616657,18.212149,17.481033,17.01724,16.714111,0.24408977,0.17959893,0.13026012,0.09877231,0.0700308
845660269211314176,1237652944249553199,1.1885,15.647889,0.0560000017285347,0.9010000228881836,1,0,1.7151849,4.382189,20.644201,19.000286,17.882002,17.34988,16.962955,0.36100256,0.26562226,0.1926514,0.14608173,0.10357377
845715519670609920,1237652943713141032,2.2715416,15.350555,0.0299999993294477,0.9139999747276306,1,0,2.3162487,4.6354065,19.647482,18.470812,17.769352,17.378319,17.08624,0.3639234,0.26777136,0.19421014,0.14726366,0.10441177
844570378041845760,1237652944785965231,0.13279167,16.112417,0.0109999999403953,0.9660000205039978,1,0,3.0241203,7.7047725,19.534855,18.270508,17.661291,17.287828,17.071846,0.18651693,0.13723738,0.099536,0.075475134,0.05351281
845643501658990592,1237652944786227497,0.760875,16.125334,0.0240000002086162,0.9100000262260436,1,0,2.0923402,4.8402467,19.759457,18.40193,17.794159,17.409428,17.18319,0.23161717,0.1704217,0.12360404,0.0937252,0.06645233
845651747996198912,1237679454925619346,1.1900417,16.205278,0.006000000052154,0.9340000152587892,1,0,2.4697719,5.355456,19.13394,17.8697,17.203257,16.792969,16.58233,0.24372922,0.17933364,0.13006772,0.09862641,0.06992736
845653397263640576,1237652944786424053,1.1969583,16.166945,0.0160000007599592,0.984000027179718,1,0,2.3449492,6.807284,21.05173,18.690826,17.746708,17.31548,16.897676,0.23198564,0.17069283,0.12380068,0.093874305,0.066558056
731835800035026944,1237652946378555519,0.9272083,-10.997,0.0410000011324882,0.921999990940094,1,0,3.0601823,5.9808946,18.779495,17.419945,16.69939,16.307955,16.06525,0.18754646,0.13799492,0.10008542,0.07589174,0.05380819
731836074912933888,1237652946378621153,1.0105,-10.862306,0.0070000002160668,0.9929999709129332,1,0,3.3277826,7.765631,19.742891,18.188566,17.700832,17.357214,17.306976,0.19174518,0.14108428,0.10232609,0.07759078,0.055012826
731879230744324096,1237652946915033269,0.058708332,-10.479417,0.9269999861717224,0.0280000008642673,0,1,2.2872088,6.7918463,19.09115,17.111736,16.136877,15.698504,15.311743,0.18764496,0.13806738,0.10013798,0.0759316,0.05383645
731881979523393536,1237652946915164311,0.27654168,-10.40025,0.0,1.0,1,0,4.143519,7.768805,17.997406,16.877264,16.388868,16.067894,15.825102,0.21901958,0.16115253,0.11688125,0.08862752,0.06283801
731877581476882432,1237652946915164384,0.32516667,-10.426139,0.0160000007599592,0.9480000138282776,1,0,4.3206477,8.354541,18.691309,17.453701,16.782177,16.42641,16.162827,0.22869234,0.16826965,0.12204318,0.09254165,0.06561319
731853117343164416,1237652946915426426,0.934,-10.481861,0.0359999984502792,0.9319999814033508,1,0,2.8752158,7.0828056,19.499063,18.021534,17.201277,16.75988,16.373072,0.21718732,0.15980436,0.11590345,0.08788608,0.062312327
731999352389658624,1237652947452362915,1.107375,-9.981778,0.0689999982714653,0.930999994277954,1,0,2.5143766,6.300009,18.806778,17.363295,16.43276,15.948417,15.621774,0.16875005,0.12416468,0.09005459,0.06828567,0.048415385
733032893286213632,1237652947452428420,1.1567917,-10.115278,0.0949999988079071,0.9049999713897704,0,0,3.1002429,6.375644,19.037613,17.832575,17.319347,17.05229,16.960318,0.18642817,0.13717207,0.09948863,0.075439215,0.053487346
846751809379788800,1237652943176400990,2.5446668,14.7845,0.0149999996647238,0.9850000143051147,1,0,2.750005,8.391574,19.906908,17.992516,16.857662,16.318697,15.874096,0.34673232,0.25512233,0.185036,0.1403072,0.09947955
731967741430360064,1237652947988840510,0.080375,-9.632,0.0829999968409538,0.9169999957084656,1,0,2.9344072,6.111738,18.898806,17.850357,17.459154,17.17861,16.994125,0.18413119,0.13548198,0.09826283,0.07450973,0.05282833
731976812401289216,1237652947988906124,0.27416667,-9.711333,0.9670000076293944,0.0,0,1,2.189007,7.1326118,20.62838,18.939453,17.53406,17.006527,16.650629,0.18318157,0.13478325,0.09775606,0.07412546,0.052555874
846773799612344320,1237652943713206500,2.3655834,15.272388,0.0099999997764825,0.9520000219345092,1,0,3.3067772,6.0790696,19.591696,18.402573,17.63507,17.26192,17.035042,0.34401137,0.25312027,0.18358395,0.13920614,0.09869889
731984508982683648,1237652947989037132,0.545125,-9.715694,0.025000000372529,0.975000023841858,1,0,1.9767566,6.1481752,20.500443,18.565086,17.50054,16.976185,16.473331,0.19921547,0.14658085,0.10631266,0.08061367,0.057156097
845690230903171072,1237656496725033147,1.8236667,15.815416,0.972000002861023,0.0,0,1,2.7899477,8.422819,19.983885,17.837173,16.636782,16.130693,15.745771,0.33567548,0.24698684,0.17913546,0.135833,0.096307285
845700126507821056,1237652944249880721,1.94575,15.681139,0.0,1.0,1,0,3.4498239,7.358908,18.417606,17.079552,16.322563,15.89005,15.553662,0.42030522,0.30925658,0.22429867,0.17007889,0.12058806
731998802633844736,1237652947989233806,1.0950416,-9.665472,0.0439999997615814,0.9559999704360962,1,0,2.3985357,6.613813,19.56037,18.020903,17.196606,16.713404,16.30314,0.17644027,0.12982307,0.09415852,0.07139756,0.05062176
731999627267565568,1237652947989299270,1.1664584,-9.666028,0.061999998986721,0.9020000100135804,0,0,3.2023728,7.0775967,18.766958,17.679169,17.26877,17.002361,16.896338,0.17249884,0.126923,0.09205515,0.069802634,0.049490936
733017225245517824,1237652946379079883,2.0505,-10.996166,0.0219999998807907,0.9229999780654908,1,0,3.2191439,6.787312,18.716078,17.621689,17.161016,16.868418,16.730164,0.1850559,0.13616237,0.09875631,0.07488392,0.05309363
732998533547845632,1237652946379079891,2.0767083,-10.886,0.0350000001490116,0.9089999794960022,1,0,2.914954,6.382203,19.324905,17.93684,17.406929,17.067379,16.911037,0.19823304,0.14585799,0.10578838,0.080216125,0.05687423
733013376954820608,1237652947452821659,2.1633334,-10.049389,0.0570000000298023,0.9430000185966492,1,0,2.5922477,5.656273,19.733313,18.50535,17.85513,17.476343,17.267859,0.21509661,0.15826604,0.11478774,0.08704007,0.061712492
733008154274588672,1237652947452887203,2.2765834,-10.062305,0.0780000016093254,0.921999990940094,1,0,1.969007,6.4407487,19.434778,17.576668,16.662535,16.182493,15.811474,0.19770768,0.14547142,0.10550801,0.08000354,0.0567235
732982590629242880,1237652900212637832,3.2730834,-10.377361,1.0,0.0,0,1,2.559211,8.013803,19.025774,17.06524,15.981326,15.521005,15.126877,0.23539655,0.17320254,0.12562093,0.09525455,0.06753666
733096115204810752,1237672793424592941,2.0170834,-9.611777,0.0,0.9660000205039978,1,0,3.2635548,8.03393,20.347967,18.58777,17.674273,17.167875,16.707048,0.1976042,0.14539528,0.10545279,0.07996166,0.05669381
732001551412914176,1237652949063041149,1.225125,-8.894639,0.0,0.9639999866485596,1,0,4.326002,8.411547,18.268019,17.042158,16.39325,15.992088,15.743827,0.16218136,0.1193315,0.08654916,0.065627605,0.04653079
732970221123430400,1237652900212703369,3.3895,-10.219139,0.0240000002086162,0.9340000152587892,1,0,3.0474083,6.9222074,20.055782,18.534262,17.627075,17.127731,16.776773,0.20485581,0.15073097,0.10932267,0.08289607,0.05877435
732010622383843328,1237652900748787877,1.6117916,-9.837111,0.0260000005364418,0.9539999961853028,1,0,2.4544053,5.535278,19.72909,18.225548,17.416512,16.980513,16.644974,0.18906131,0.1391095,0.10089383,0.07650473,0.05424281
733077423507138560,1237652900748787902,1.6294583,-9.817667,0.0410000011324882,0.9139999747276306,1,0,1.7291298,5.003441,20.50593,18.670254,17.60869,17.097792,16.664284,0.1945383,0.14313942,0.10381665,0.078721024,0.055814188
733081546675742720,1237652900748853324,1.6454583,-9.964694,0.0289999991655349,0.930999994277954,1,0,1.971684,5.746715,19.376822,17.571276,16.672054,16.201883,15.858326,0.1629122,0.11986925,0.08693918,0.06592335,0.046740476
732009797750122496,1237652900748853345,1.6863333,-9.864944,0.0520000010728836,0.9480000138282776,1,0,3.7182539,8.190052,18.140621,16.889246,16.363134,16.036757,15.876087,0.18955101,0.13946983,0.10115515,0.07670289,0.054383304
733084570332719104,1237672793961136289,1.9874166,-8.754361,0.0140000004321336,0.9860000014305116,1,0,2.9156785,5.879909,18.27781,17.087303,16.55754,16.198158,15.989867,0.17050515,0.12545606,0.09099121,0.06899587,0.048918936
733091992036206592,1237652900748853406,1.776375,-9.953111,0.9089999794960022,0.0359999984502792,0,1,2.1397908,6.458243,19.95207,18.069672,16.828419,16.329857,15.971968,0.17768587,0.13073958,0.09482325,0.0719016,0.05097913
734196726293882880,1237652900749574155,3.3364584,-9.922694,0.9259999990463256,0.0740000009536743,0,1,2.4676638,8.444602,17.352041,15.485932,14.626981,14.217396,13.883451,0.1879204,0.13827005,0.10028497,0.07604306,0.053915475
733106010809460736,1237672841210233015,2.3687084,-8.820084,0.0509999990463256,0.9490000009536744,1,0,2.1100013,5.851862,20.657364,18.827803,17.63152,17.12903,16.725334,0.19514997,0.1435895,0.10414308,0.07896855,0.055989683
733066703268767744,1237652901285593262,1.4548334,-9.5436945,0.006000000052154,0.9580000042915344,1,0,2.4025288,6.033914,18.45094,17.819052,17.565878,17.267252,17.249722,0.21252704,0.15637538,0.11341646,0.08600027,0.060975265
844441185425582080,1237656494576959521,0.363875,14.190805,0.0160000007599592,0.984000027179718,1,0,2.2134483,6.494241,20.42644,18.143742,17.097422,16.580845,16.090897,0.29802656,0.2192851,0.15904385,0.12059814,0.08550558
844428541041862656,1237656494577025171,0.5425,14.136222,0.9259999990463256,0.0740000009536743,0,1,2.1636617,7.0146666,18.53478,16.576288,15.6362,15.186011,14.803905,0.35136145,0.2585284,0.18750636,0.1421804,0.10080767
734193977514813440,1237652901286314080,3.1352084,-9.469,0.0549999997019767,0.9079999923706056,1,0,2.5835958,6.058258,19.178259,17.857288,17.135675,16.70694,16.402924,0.19254924,0.1416759,0.10275519,0.077916145,0.05524352
844443934204651520,1237656494577090722,0.764,14.262889,0.0640000030398368,0.9359999895095824,1,0,2.507501,6.2270055,19.719595,17.853336,16.901552,16.382936,15.949921,0.4965366,0.3653469,0.26498005,0.20092635,0.14245929
845573957548533760,1237656494040744146,1.979375,13.81275,0.0049999998882412,0.9950000047683716,1,0,2.9017794,7.221548,20.29843,18.790539,17.820707,17.256002,16.88153,0.59282064,0.4361918,0.31636268,0.23988824,0.17008375
845620411914807296,1237656494577287246,1.1697917,14.235444,0.0509999990463256,0.9490000009536744,1,0,2.438625,7.2264457,19.4732,18.010616,17.152689,16.666124,16.282999,0.6528205,0.48033917,0.34838203,0.26416755,0.18729807
733065054001326080,1237652901822529628,1.529375,-8.9395,0.968999981880188,0.0,0,1,2.5795295,8.140642,18.577097,16.699816,15.787652,15.354441,15.021322,0.17344038,0.12761578,0.09255761,0.070183635,0.04976107
844464275169765376,1237656495113699540,0.1425,14.619223,0.0529999993741512,0.930999994277954,1,0,2.911969,6.8162537,19.908535,18.103409,17.092953,16.57252,16.115477,0.23333606,0.17168646,0.12452134,0.09442076,0.0669455
734175560695048192,1237672795035140290,3.0625417,-9.001056,0.0179999992251396,0.9819999933242798,1,0,2.2301364,6.825507,19.8676,18.196287,17.157465,16.693008,16.241318,0.19883938,0.14630413,0.10611196,0.08046149,0.057048194
845637454345037824,1237656495113699566,0.16120833,14.596723,0.0,1.0,1,0,3.2164445,6.527787,19.24282,18.104877,17.485174,17.153305,16.914146,0.23435123,0.17243342,0.12506309,0.094831556,0.06723676
845634980443875328,1237656495113830623,0.37225,14.726472,0.0270000007003545,0.9729999899864196,1,0,2.7637675,6.4596305,20.51612,18.331842,17.376873,16.903204,16.48878,0.24295561,0.17876443,0.12965487,0.09831337,0.069705404
844444758838372352,1237656495113896207,0.566375,14.671805,0.0120000001043081,0.9879999756813048,1,0,4.2638283,8.520395,19.023525,17.797825,17.17631,16.834215,16.696686,0.3398056,0.25002572,0.18133952,0.13750426,0.09749223
845598421682251776,1237656495114485914,1.9184166,14.751862,1.0,0.0,0,1,1.9150037,6.3519006,19.194279,17.138058,16.024296,15.544405,15.15098,0.3309957,0.24354349,0.17663805,0.1339393,0.09496462
844432664210466816,1237656495114092629,0.974,14.567223,0.0700000002980232,0.9120000004768372,1,0,3.5954967,7.7369576,18.901356,17.262762,16.365316,15.890123,15.544163,0.47942188,0.35275406,0.25584668,0.19400078,0.13754898
844434038600001536,1237656495114092654,1.0085,14.668111,0.9739999771118164,0.0260000005364418,0,1,2.1595383,7.0146594,20.519629,18.445812,17.120577,16.591347,16.154161,0.4114224,0.3027207,0.2195583,0.1664844,0.11803952
845625634595039232,1237656495114158193,1.21625,14.604333,0.0340000018477439,0.9660000205039978,1,0,1.9439057,5.5674324,21.26825,18.858189,17.705677,17.213953,16.791649,0.42114967,0.3098779,0.22474931,0.1704206,0.12083033
844561856826730496,1237656495650570466,0.11445833,14.962472,0.0610000006854534,0.9390000104904176,1,0,3.0785327,6.6745234,19.122465,17.500591,16.660067,16.235865,15.925,0.20490769,0.15076913,0.10935035,0.08291706,0.058789227
846772150344902656,1237656495651487833,2.173125,15.1831665,0.0,1.0,1,0,3.172428,7.5699835,18.633162,17.218079,16.283962,15.827841,15.485446,0.313488,0.23066148,0.16729495,0.12685469,0.08994156
845714420158982144,1237656495651487904,2.25925,15.126555,0.9039999842643738,0.0370000004768371,0,1,1.8066714,5.3092995,19.244251,17.822115,17.074585,16.70926,16.468714,0.29378742,0.21616599,0.1567816,0.11888275,0.08428935
845581654129928192,1237656495651553390,2.3261666,15.038861,0.0320000015199184,0.9330000281333924,1,0,2.8277266,5.6898975,19.914858,18.404434,17.68139,17.310472,17.038105,0.28326237,0.20842177,0.15116486,0.11462373,0.08126965
845625359717132288,1237656495650767200,0.47233334,15.034,0.9169999957084656,0.0829999968409538,0,0,1.8766602,5.6645794,21.262392,19.134815,17.772776,17.268587,16.917559,0.2501068,0.18402623,0.13347118,0.10120714,0.07175713
845605293629925376,1237652943175942342,1.5684583,14.904833,0.0509999990463256,0.9490000009536744,1,0,1.7553171,5.2639956,20.728662,19.0151,17.849838,17.31979,16.866304,0.38213834,0.28117377,0.20393066,0.15463445,0.10963775
734168413869467648,1237652946379407501,2.9298334,-10.946639,0.9049999713897704,0.0430000014603138,0,1,1.4299409,4.4140997,20.917048,18.807981,17.615404,17.17051,16.873642,0.1936561,0.14249033,0.10334586,0.078364044,0.05556108
