specobjid,objid,ra,dec,p_el_debiased,p_cs_debiased,spiral,elliptical,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
734121959503194112,1237672794499317861,3.8499584,-11.236278,0.0700000002980232,0.9300000071525574,1,0,2.0781817,4.6617517,19.623493,18.166773,17.36474,16.91254,16.592407,0.18767561,0.13808994,0.10015434,0.075944,0.053845245
734111239264823296,1237673017835454573,4.0347085,-11.202389,0.0680000036954879,0.9319999814033508,1,0,3.2851074,7.522805,18.558548,17.42284,16.89722,16.63619,16.43653,0.19993794,0.14711243,0.10669821,0.08090602,0.057363376
734136528032262144,1237652629100232873,3.8252084,-10.646222,0.0189999993890523,0.9409999847412108,1,0,3.9024556,7.1093225,19.08946,17.937675,17.582346,17.271868,17.248293,0.19085985,0.14043286,0.10185362,0.07723252,0.05475882
735290190725146624,1237672796110192681,5.202125,-11.1837225,0.0450000017881393,0.9549999833106996,1,0,2.1013803,5.5232162,20.397179,18.723341,17.673996,17.151987,16.745821,0.18999982,0.13980006,0.10139467,0.07688451,0.054512072
734098320003196928,1237673018372391088,4.5550833,-11.142445,0.0489999987185001,0.9509999752044678,1,0,2.51799,5.529179,19.132061,17.797918,17.136656,16.684355,16.468107,0.19720772,0.14510357,0.10524121,0.079801224,0.056580063
734125532915984384,1237652629100429386,4.305917,-10.700861,0.0399999991059303,0.959999978542328,1,0,2.7065814,6.728523,19.810322,18.220905,17.405828,16.956741,16.640572,0.20259733,0.14906919,0.10811741,0.08198216,0.05812637
734115362433427456,1237672795572928771,4.3983335,-10.665833,0.0270000007003545,0.9729999899864196,1,0,3.5592973,8.125206,19.421108,18.261877,17.724197,17.4158,17.211136,0.19596829,0.14419161,0.10457978,0.07929968,0.05622446
734089798788081664,1237672796109996105,4.9030833,-10.794,0.0199999995529651,0.9800000190734864,1,0,2.5062668,5.4253116,19.400387,17.938002,17.14787,16.664354,16.363195,0.1817219,0.13370924,0.0969771,0.073534794,0.052137088
734217617014810624,1237652900749836515,3.9412916,-9.862833,0.0,0.9549999833106996,1,0,3.6044278,8.400054,19.27485,18.239376,17.761545,17.46278,17.232038,0.20611565,0.15165794,0.10999499,0.08340587,0.0591358
734212669212485632,1237672796109144133,4.0530415,-9.057417,0.9629999995231628,0.0,0,1,2.347965,6.569925,20.027668,18.091454,16.960913,16.470146,16.08053,0.22476739,0.16538171,0.11994861,0.0909534,0.06448709
734137902421796864,1237652946916737117,3.9519167,-10.604195,0.0610000006854534,0.9390000104904176,1,0,4.11647,8.445683,17.950598,16.596588,16.089209,15.760276,15.559137,0.19166078,0.14102218,0.10228105,0.077556625,0.05498861
735277546341427200,1237652629100953695,5.48975,-10.665916,0.930999994277954,0.0439999997615814,0,1,2.3035462,6.8122663,20.3014,18.180717,17.043036,16.55433,16.214167,0.19038609,0.14008427,0.1016008,0.077040814,0.054622896
735283043899566080,1237652629101019353,5.61975,-10.7033615,0.0469999983906745,0.953000009059906,1,0,3.0914593,5.787157,19.311014,17.848936,17.109161,16.718185,16.460203,0.17647931,0.1298518,0.09417936,0.07141335,0.05063296
735288816335611904,1237652629637693591,5.261542,-10.290667,0.9380000233650208,0.0,0,1,1.9017345,6.0344324,20.944988,18.921251,17.583967,17.0742,16.690102,0.18886329,0.13896382,0.10078815,0.076424606,0.054185998
734258848700852224,1237652630711500871,5.36375,-9.5413885,0.0379999987781047,0.9200000166893004,1,0,2.1180663,5.449925,20.086163,18.41422,17.459698,16.975029,16.62699,0.20955501,0.15418859,0.11183042,0.08479762,0.060122572
735329498265839616,1237652630711631931,5.617,-9.502694,0.0260000005364418,0.9739999771118164,1,0,3.1420157,6.9921083,19.179693,18.140364,17.57459,17.224897,17.0122,0.277618,0.20426868,0.14815268,0.11233969,0.079650246
734218716526438400,1237652947990413479,3.86575,-9.728695,0.0689999982714653,0.930999994277954,1,0,2.8605447,6.9187284,18.54935,17.124565,16.382696,15.91785,15.600819,0.21469988,0.15797412,0.11457602,0.08687952,0.061598666
734210745067137024,1237652948527415386,4.0735,-9.2295,0.9110000133514404,0.0890000015497207,0,1,1.8712072,5.8799157,20.480242,18.66149,17.441963,16.909914,16.628382,0.22232947,0.1635879,0.1186476,0.08996688,0.06378764
734240706758993920,1237672796109537398,4.471208,-9.972555,0.0340000018477439,0.9449999928474426,1,0,2.8868387,8.24928,19.097208,17.353235,16.441332,15.941229,15.55813,0.22136712,0.16287982,0.11813403,0.08957746,0.063511536
735310256812353536,1237672796109537408,4.626125,-9.914444,0.0799999982118606,0.9200000166893004,1,0,3.8671577,7.3759527,18.254807,16.920639,16.245354,15.851146,15.602531,0.22333261,0.16432601,0.11918294,0.09037281,0.06407545
735311631201888256,1237672796109602947,4.6655416,-9.945666,0.0230000000447034,0.9340000152587892,1,0,2.0633504,5.3029723,19.600952,18.360939,17.722816,17.299887,17.024775,0.21434627,0.15771395,0.11438732,0.08673644,0.061497215
735310531690260480,1237652900750164129,4.793667,-9.831445,0.0280000008642673,0.972000002861023,1,0,2.880286,7.251777,20.878897,18.956072,17.868198,17.32403,16.926943,0.2016357,0.14836162,0.10760423,0.08159303,0.057850473
734166214846212096,1237673016761516248,3.1141667,-11.074972,0.906000018119812,0.0,0,1,2.1945915,6.9519434,21.157734,18.919334,17.46003,16.936977,16.587284,0.18138309,0.13345994,0.09679629,0.073397696,0.05203988
734164015822956544,1237672793962315817,3.1749582,-11.141056,0.0430000014603138,0.915000021457672,1,0,3.0912879,6.9548273,20.321768,18.558794,17.563225,17.006472,16.599949,0.1853472,0.13637671,0.09891177,0.0750018,0.053177208
735306958277470208,1237652630711238743,4.7754583,-9.516666,0.0170000009238719,0.9829999804496764,1,0,2.0259514,4.9509444,19.722534,18.221275,17.283133,16.842297,16.53478,0.20206492,0.14867745,0.10783329,0.08176672,0.057973623
735306133643749376,1237652901823971465,4.9115415,-9.021973,0.975000023841858,0.0,0,1,2.3267488,7.6001616,19.87341,17.71074,16.681643,16.231764,15.859035,0.20667279,0.15206788,0.11029231,0.08363132,0.059295647
735305309010028544,1237652901823971480,4.9176664,-8.989528,1.0,0.0,0,1,2.508584,7.1746054,19.14994,17.406315,16.40984,15.966455,15.607448,0.20371076,0.14988846,0.10871161,0.08243272,0.058445826
735316579004213248,1237652901824168099,5.3420835,-9.100111,0.0099999997764825,0.9900000095367432,1,0,3.104754,7.5372887,19.873043,18.201662,17.260183,16.787806,16.357555,0.19645834,0.14455217,0.10484129,0.07949798,0.056365058
734116461945055232,1237652946916868295,4.3149166,-10.522805,0.0219999998807907,0.977999985218048,1,0,2.9412203,6.6137586,18.278051,16.871098,16.175531,15.7742195,15.461282,0.2026753,0.14912656,0.10815902,0.08201371,0.05814874
734107390974126080,1237652946916999236,4.52975,-10.49525,0.0659999996423721,0.9340000152587892,1,0,2.7694633,6.6153517,19.17289,17.470243,16.606714,16.082743,15.692157,0.19022368,0.13996477,0.10151413,0.07697509,0.0545763
734104642195056640,1237652946916999303,4.587333,-10.565945,0.0320000015199184,0.9049999713897704,1,0,2.394362,5.4116135,18.884525,17.726633,17.282898,16.973043,16.787394,0.18356583,0.13506599,0.09796113,0.074280955,0.052666124
734142025590401024,1237672794499186871,3.6039166,-11.057834,0.0089999996125698,0.9210000038146972,1,0,3.7524173,7.102831,19.72881,18.012192,17.188332,16.83288,16.59569,0.18817776,0.1384594,0.10042231,0.0761472,0.053989314
735281944387938304,1237652628564148395,5.709542,-11.192639,0.0,1.0,1,0,3.4871378,6.859808,19.294886,17.779179,16.96802,16.479134,16.264618,0.18548144,0.13647547,0.0989834,0.07505611,0.053215723
735283318777473024,1237652628564213914,5.7808332,-11.078139,0.0780000016093254,0.9020000100135804,1,0,3.925977,7.2642946,19.099695,17.742798,17.019203,16.665419,16.40333,0.18711847,0.13768,0.09985702,0.07571855,0.053685397
735297062672820224,1237652947453870243,4.5820417,-10.058805,0.0570000000298023,0.925000011920929,1,0,2.310624,5.2410035,20.455029,18.801529,17.938532,17.454386,17.116247,0.20404938,0.15013759,0.10889231,0.08256973,0.05854297
735313830225143808,1237652901824233550,5.479708,-9.040028,0.0379999987781047,0.962000012397766,1,0,2.0489256,5.5736995,20.467537,18.500235,17.501953,17.011215,16.646797,0.19936436,0.1466904,0.10639212,0.08067392,0.057198815
735327024364677120,1237652901824233605,5.576792,-9.1461115,0.0399999991059303,0.9139999747276306,1,0,2.953704,5.8232126,19.490635,18.348316,17.668894,17.302174,17.0958,0.22039355,0.16216348,0.11761449,0.0891835,0.06323221
734229711642716160,1237652947990675592,4.4374585,-9.779195,0.9139999747276306,0.0860000029206276,0,1,2.676556,7.6778092,18.818373,16.91092,15.890194,15.442613,15.075141,0.24331778,0.17903091,0.12984815,0.09845992,0.06980931
734238232857831424,1237652947990741136,4.5599585,-9.749111,0.0089999996125698,0.9520000219345092,1,0,2.4363725,7.4583564,20.11256,18.660603,17.532555,16.983162,16.517923,0.23478067,0.17274939,0.12529227,0.09500533,0.06735996
734250602363643904,1237652947990872145,4.801625,-9.678306,0.0130000002682209,0.9649999737739564,1,0,2.5118418,5.854707,18.871944,17.750662,17.098837,16.71461,16.50954,0.20523942,0.15101321,0.10952738,0.083051294,0.058884405
735321526806538240,1237652947990872195,4.8962083,-9.722889,0.9169999957084656,0.0829999968409538,0,0,1.6789213,5.1638923,19.645653,17.631907,16.668196,16.23086,15.866299,0.20645025,0.15190414,0.11017355,0.08354127,0.059231803
438041889208297472,1237657189832786018,3.0125,-1.0072222,0.0070000002160668,0.9559999704360962,1,0,2.1821146,5.8555045,20.184784,18.320646,17.266926,16.745378,16.337065,0.24479406,0.18011715,0.13063598,0.0990573,0.07023286
734232735299692544,1237652948527546483,4.4190416,-9.29775,0.0130000002682209,0.9570000171661376,1,0,2.2174015,5.0217023,19.421217,18.248573,17.657658,17.259308,17.005833,0.25131702,0.18491668,0.13411699,0.10169686,0.072104335
734245379683411968,1237652948527612054,4.5816665,-9.226806,0.962000012397766,0.0,0,1,2.3417296,7.357303,20.124876,18.2567,17.15902,16.713144,16.388124,0.25121662,0.1848428,0.13406342,0.10165623,0.07207553
735305034132121600,1237652948527743102,4.867,-9.214556,1.0,0.0,0,1,2.3473635,7.338521,19.824259,18.101793,16.967096,16.505442,16.12175,0.21168345,0.15575467,0.11296628,0.08565891,0.060733233
732982590629242880,1237652900212637832,3.2730834,-10.377361,1.0,0.0,0,1,2.559211,8.013803,19.025774,17.06524,15.981326,15.521005,15.126877,0.23539655,0.17320254,0.12562093,0.09525455,0.06753666
732970221123430400,1237652900212703369,3.3895,-10.219139,0.0240000002086162,0.9340000152587892,1,0,3.0474083,6.9222074,20.055782,18.534262,17.627075,17.127731,16.776773,0.20485581,0.15073097,0.10932267,0.08289607,0.05877435
734196726293882880,1237652900749574155,3.3364584,-9.922694,0.9259999990463256,0.0740000009536743,0,1,2.4676638,8.444602,17.352041,15.485932,14.626981,14.217396,13.883451,0.1879204,0.13827005,0.10028497,0.07604306,0.053915475
734193977514813440,1237652901286314080,3.1352084,-9.469,0.0549999997019767,0.9079999923706056,1,0,2.5835958,6.058258,19.178259,17.857288,17.135675,16.70694,16.402924,0.19254924,0.1416759,0.10275519,0.077916145,0.05524352
734175560695048192,1237672795035140290,3.0625417,-9.001056,0.0179999992251396,0.9819999933242798,1,0,2.2301364,6.825507,19.8676,18.196287,17.157465,16.693008,16.241318,0.19883938,0.14630413,0.10611196,0.08046149,0.057048194
734259948212480000,1237652947991068754,5.2655835,-9.678445,0.0109999999403953,0.9509999752044678,1,0,2.329325,6.2858424,19.781433,18.021347,16.95439,16.429098,16.001818,0.21190493,0.15591763,0.11308447,0.08574853,0.06079678
734259123578759168,1237652948527874153,5.1879582,-9.320194,0.0780000016093254,0.921999990940094,1,0,2.023633,4.884678,19.490685,18.174204,17.63482,17.289816,17.11633,0.19822001,0.14584841,0.10578143,0.08021086,0.056870498
734153295584585728,1237652946379669734,3.4382918,-10.936556,0.0,1.0,1,0,3.1538184,6.5454583,19.52847,18.404976,17.562513,17.249886,16.992384,0.19539957,0.14377314,0.10427628,0.07906954,0.05606129
846702056478631936,1237656494041530563,3.7985833,13.903806,0.9470000267028807,0.0,0,1,1.8207018,5.654601,20.02129,17.955706,16.849024,16.37051,15.989737,0.29319364,0.21572909,0.15646473,0.11864246,0.084118985
846692710629795840,1237656494578467019,3.9854584,14.1975,0.0040000001899898,0.9959999918937684,1,0,3.3489268,7.8906517,20.333221,18.402752,17.58367,17.07805,16.764437,0.3034171,0.22325142,0.16192055,0.12277945,0.08705216
732971870390872064,1237652946916475035,3.3462918,-10.477555,0.0080000003799796,0.962000012397766,1,0,2.7111025,6.5665402,20.17684,18.673931,17.775877,17.273993,16.843046,0.20971484,0.15430619,0.11191572,0.0848623,0.06016843
734152196072957952,1237652946916540550,3.5089583,-10.57675,0.0480000004172325,0.9319999814033508,1,0,2.7454822,6.5767035,19.767906,18.06108,17.155317,16.713322,16.304434,0.20599453,0.15156882,0.10993035,0.08335686,0.05910105
734148347782260736,1237652946916606110,3.651625,-10.508306,0.0370000004768371,0.9629999995231628,1,0,3.340226,6.380246,19.108906,17.80506,17.080664,16.649498,16.344954,0.19400382,0.14274617,0.10353144,0.07850475,0.055660848
846719648664676352,1237656495115337919,3.9040833,14.660639,0.9629999995231628,0.0,0,1,2.4254518,8.193092,18.982056,17.056509,16.088547,15.64948,15.287572,0.2575191,0.1894801,0.13742678,0.10420656,0.07388375
846826576170477568,1237656496189145205,4.0400414,15.437139,0.9169999957084656,0.0,0,1,1.3618422,4.357852,20.844765,18.785782,17.551481,17.04543,16.661325,0.2828268,0.20810129,0.15093242,0.11444748,0.08114469
438025121655973888,1237657190369984561,3.7641666,-0.5831389,0.9319999814033508,0.0309999994933605,0,1,2.5401325,8.142269,19.828257,17.785246,16.543026,15.963434,15.557327,0.20516619,0.15095933,0.1094883,0.08302166,0.058863394
438023472388532224,1237657190370115776,4.061,-0.43525,0.0,1.0,1,0,2.9036617,5.839152,18.461313,17.064266,16.436954,16.070532,15.778246,0.14064449,0.10348488,0.07505587,0.056912594,0.040351737
438022922632718336,1237657190370115838,4.10725,-0.43433332,0.0270000007003545,0.9729999899864196,1,0,1.8231698,5.134595,20.232498,18.311567,17.34282,16.863031,16.427597,0.14248887,0.10484196,0.076040134,0.05765893,0.0408809
846697383554213888,1237656495115534531,4.4412084,14.748583,0.9229999780654908,0.0,0,1,1.3554403,4.2406564,20.862505,19.048147,17.746983,17.291296,17.011566,0.23568004,0.17341115,0.12577222,0.09536927,0.067618
846698483065841664,1237656495115600098,4.6282916,14.710389,0.0740000009536743,0.9259999990463256,1,0,3.0358076,7.7239227,19.731915,17.831337,16.932621,16.46999,16.092089,0.25106004,0.1847276,0.13397986,0.10159288,0.07203061
847887054833477632,1237656495115600114,4.6429167,14.689583,0.0099999997764825,0.9900000095367432,1,0,2.9572232,6.393344,19.151184,17.956034,17.393034,17.078266,16.903427,0.25087863,0.18459411,0.13388304,0.10151946,0.07197856
847909594821847040,1237656496189472970,4.919125,15.619306,0.0370000004768371,0.9629999995231628,1,0,3.0342138,7.529719,19.39651,17.817595,16.93594,16.466387,16.11811,0.2638047,0.19410498,0.14078113,0.10675006,0.075687125
847892552391616512,1237656496726343883,4.909375,15.941861,0.0579999983310699,0.9419999718666076,1,0,3.8131585,8.320826,18.759926,17.200123,16.368834,15.945988,15.630919,0.27322394,0.20103559,0.14580777,0.11056162,0.07838957
437978942167607296,1237657189833376077,4.4209585,-0.8551389,0.0160000007599592,0.984000027179718,1,0,2.8699212,7.6423683,19.505407,17.767828,16.846476,16.340517,15.961021,0.15189002,0.11175924,0.081057124,0.061463162,0.043578148
439181808240715776,1237657189833506954,4.7215834,-0.99130553,0.0359999984502792,0.9229999780654908,1,0,2.7945552,7.159508,19.123194,17.758986,17.08004,16.712053,16.439644,0.16742662,0.12319091,0.08934832,0.067750126,0.048035685
438005055568766976,1237657190370246854,4.4124165,-0.5418611,0.0309999994933605,0.9039999842643738,1,0,3.31012,6.4425583,17.608055,16.643278,16.295626,15.980343,15.846482,0.1483349,0.10914341,0.07915991,0.060024563,0.042558163
437981416068769792,1237657190370509039,4.8910418,-0.46566668,0.0289999991655349,0.9369999766349792,1,0,2.2035518,5.061736,19.149555,17.978048,17.515965,17.159826,16.938644,0.14676772,0.10799029,0.078323565,0.059390392,0.04210853
437982790458304512,1237657190370509045,4.908167,-0.5898889,0.0199999995529651,0.9430000185966492,1,0,2.7056053,6.383998,19.053034,18.072859,17.695477,17.384523,17.230947,0.15099548,0.11110103,0.080579735,0.061101176,0.043321494
439197201403504640,1237657191444054020,4.4489584,0.2822778,0.0399999991059303,0.9039999842643738,1,0,3.6639037,7.840435,18.755816,17.27809,16.624775,16.25629,16.001392,0.13870588,0.10205847,0.07402132,0.056128126,0.03979554
438136447208286208,1237657191444054256,4.5875416,0.40486112,0.0089999996125698,0.99099999666214,1,0,2.802052,6.0351954,18.122288,17.024885,16.498299,16.100035,15.884026,0.14765142,0.10864051,0.078795165,0.059747986,0.042362068
438139470865262592,1237657191444119646,4.6080832,0.29288888,0.0299999993294477,0.9700000286102296,1,0,2.6033137,7.6070585,19.574018,17.652502,16.752436,16.298582,15.897823,0.14399703,0.10595164,0.07684497,0.058269214,0.0413136
438138921109448704,1237657191444119672,4.6327915,0.32716668,0.0219999998807907,0.9580000042915344,1,0,2.9263587,6.7949185,18.76117,17.867437,17.561583,17.3447,17.281536,0.14561155,0.1071396,0.077706575,0.058922544,0.041776817
438135072818751488,1237657191444119705,4.690875,0.3535,0.0740000009536743,0.9259999990463256,1,0,2.5020075,6.7053185,19.490156,17.821291,16.927715,16.455444,16.06797,0.132405,0.09742234,0.07065881,0.053578436,0.037987776
438139195987355648,1237657191444119721,4.703375,0.26291665,0.0439999997615814,0.9559999704360962,1,0,2.4732294,7.1702056,19.319979,17.641737,16.786512,16.333134,15.996119,0.1354238,0.099643536,0.072269805,0.054800004,0.038853887
732982865507149824,1237652947453345839,3.266625,-10.058,0.9269999861717224,0.0410000011324882,0,1,2.0657809,6.8581095,19.143908,17.260225,16.23655,15.798826,15.418309,0.2072624,0.1525017,0.11060695,0.083869904,0.059464805
734159892654352384,1237652947453345911,3.2698333,-10.172722,0.9259999990463256,0.0740000009536743,0,1,2.2929804,6.902982,20.86295,18.979507,17.582846,16.996828,16.597458,0.21068212,0.1550179,0.11243191,0.085253716,0.060445946
732969121611802624,1237652947453345905,3.397125,-10.198361,0.0219999998807907,0.9380000233650208,1,0,2.4022849,5.3574934,19.661407,18.455814,17.576881,17.163681,16.801622,0.20085874,0.14778996,0.1071896,0.08127863,0.057627562
846850215670474752,1237656495652667494,4.9634585,15.174694,0.0410000011324882,0.9259999990463256,0,0,3.13328,6.303561,19.23891,18.00029,17.446983,17.125917,16.92413,0.23982826,0.17646335,0.12798594,0.097047865,0.068808146
438113082586195968,1237657191443857667,4.1237917,0.31455556,0.0729999989271164,0.9269999861717224,1,0,2.858512,6.533652,19.64431,17.98742,17.130129,16.67251,16.285858,0.12866035,0.09466706,0.06866045,0.05206314,0.036913417
438128475748984832,1237657191443923133,4.2795835,0.33041668,0.0270000007003545,0.9539999961853028,1,0,2.3796709,5.8887157,20.192749,18.277498,17.531223,17.050602,16.69912,0.12335384,0.090762585,0.0658286,0.04991583,0.035390947
438101537714104320,1237657191980597436,3.74,0.65194446,0.0,0.9810000061988832,1,0,2.823625,8.448017,18.801065,16.885561,16.060347,15.657349,15.356105,0.13181938,0.09699145,0.07034629,0.053341463,0.03781976
438123527946659840,1237657191980728400,4.08875,0.7886111,0.9010000228881836,0.0260000005364418,0,1,2.3341846,7.5271006,17.943035,16.193169,15.460172,15.116261,14.847142,0.12888703,0.09483385,0.06878142,0.05215487,0.036978453
847918116036962304,1237656496726671511,5.648958,15.997472,0.0189999993890523,0.9810000061988832,1,0,2.90565,6.9935865,19.17489,17.916899,17.357533,16.95214,16.794464,0.30389088,0.22360003,0.16217339,0.12297118,0.087188095
438097964301314048,1237657192517468312,3.7355416,1.1398889,0.0419999994337558,0.9380000233650208,1,0,3.7241523,8.074622,19.169046,17.782658,16.944443,16.496729,16.15332,0.12510332,0.09204984,0.06676222,0.05062377,0.035892885
439161192397694976,1237657189833769257,5.331375,-0.953,0.0610000006854534,0.9039999842643738,1,0,2.083313,5.7700696,20.042934,18.208,17.186466,16.69488,16.334167,0.15540072,0.11434238,0.08293063,0.06288379,0.04458539
438119954533869568,1237678617419645006,4.0742917,1.2561389,0.9229999780654908,0.0410000011324882,0,0,2.2476017,7.6029596,20.001366,18.690409,17.597757,17.09564,16.790829,0.1448184,0.106556,0.0772833,0.058601584,0.041549254
439127382415140864,1237657189833900368,5.540458,-0.9369444,0.0109999999403953,0.972000002861023,1,0,3.0833974,7.274413,19.872938,18.236004,17.282486,16.78369,16.384422,0.13872409,0.10207186,0.074031025,0.056135487,0.03980076
734203873119463424,1237652947990348005,3.6862917,-9.676473,0.9070000052452089,0.0930000022053718,0,0,2.321757,7.223121,18.631157,16.87331,15.995432,15.594949,15.247114,0.19280693,0.1418655,0.1028927,0.078020416,0.055317447
735343517039093760,1237652947991199936,5.6789584,-9.721278,0.0359999984502792,0.9300000071525574,1,0,3.2768154,7.38666,19.118835,17.66193,16.895317,16.483854,16.149094,0.2726254,0.20059517,0.14548835,0.11031941,0.078217834
439221390659315712,1237657190907510859,5.2265,-0.18902777,0.050000000745058,0.949999988079071,1,0,2.3850598,5.6691303,20.346943,18.480915,17.541018,17.030382,16.661821,0.14923972,0.10980917,0.079642765,0.0603907,0.042817757
439232660653500416,1237657190907576544,5.3514585,-0.11522222,0.0350000001490116,0.9649999737739564,1,0,3.6473172,7.973856,18.1976,16.790365,16.095158,15.642504,15.356054,0.14673223,0.10796418,0.07830463,0.05937603,0.042098343
733126076896667648,1237672795035271292,3.1579583,-9.211223,0.9629999995231628,0.0,0,1,2.2007592,6.9635015,20.271948,18.253246,17.246134,16.772299,16.434114,0.19871166,0.14621015,0.10604379,0.0804098,0.05701155
733129100553644032,1237672795035271306,3.166625,-9.233778,0.0089999996125698,0.9229999780654908,1,0,3.643519,7.3403234,18.265354,17.018106,16.441418,16.108212,15.891439,0.19899616,0.14641948,0.10619562,0.08052493,0.057093177
439224964072105984,1237657191981187323,5.1341667,0.7645556,0.9039999842643738,0.0769999995827674,0,0,2.1320002,6.866918,19.467785,17.433762,16.414885,15.967914,15.600075,0.12697668,0.09342823,0.06776195,0.051381834,0.036430363
733129375431550976,1237672795035271315,3.2564583,-9.197473,0.0149999996647238,0.921999990940094,1,0,3.5553184,6.9169955,19.211153,17.716505,17.096514,16.749702,16.56735,0.19602326,0.14423205,0.10460911,0.07932192,0.05624023
734186280933419008,1237652948527153306,3.5616667,-9.241028,0.902999997138977,0.0810000002384185,0,1,2.532469,7.8548207,20.003416,18.019806,16.765171,16.262238,15.891632,0.21785276,0.16029398,0.11625857,0.08815535,0.06250324
439248053816289280,1237657191981383784,5.549958,0.6457222,0.0140000004321336,0.9860000014305116,1,0,2.805344,6.097805,19.229677,18.140833,17.588932,17.251377,17.07869,0.11305809,0.083187066,0.060334202,0.045749597,0.032437034
439249428205824000,1237657191981383878,5.6075,0.65997225,0.9070000052452089,0.0189999993890523,0,1,2.6952155,8.234444,21.19896,19.05565,17.63346,17.096704,16.697014,0.10896822,0.080177784,0.058151614,0.044094607,0.031263627
735337469725140992,1237652948528201829,5.9622917,-9.228444,0.0540000014007091,0.9459999799728394,1,0,3.049384,8.243197,18.594765,16.930565,16.049194,15.562675,15.251868,0.22461738,0.16527133,0.11986855,0.090892695,0.06444405
846733667437930496,1237656494041334023,3.2694166,13.902583,0.0599999986588954,0.9399999976158142,1,0,3.1863918,6.7934113,20.330967,18.454443,17.336315,16.863174,16.54804,0.26916105,0.19804613,0.14363958,0.10891754,0.0772239
846733942315837440,1237656494578204767,3.3314583,14.182028,0.0399999991059303,0.959999978542328,1,0,3.0570881,7.213407,20.281847,18.313501,17.310677,16.798187,16.392887,0.21645123,0.15926276,0.11551064,0.08758822,0.06210114
847860666554411008,1237656494579187911,5.7175,14.191417,0.0299999993294477,0.9700000286102296,1,0,3.9753761,7.6232753,19.300058,17.54608,16.611313,16.115206,15.743438,0.38306934,0.28185877,0.2044275,0.15501118,0.10990486
847839226077669376,1237656494579253348,5.7495418,14.280723,0.9169999957084656,0.0,0,1,1.4985017,4.9534035,20.259727,18.243343,17.159924,16.67752,16.262396,0.39446357,0.29024255,0.21050811,0.15962192,0.11317393
847847472414877696,1237656495116189864,5.995125,14.670222,0.0,0.9570000171661376,1,0,3.6645348,7.516349,18.965254,17.882708,17.320871,16.977268,16.835958,0.32978097,0.2426497,0.1759898,0.13344775,0.094616115
846796064722806784,1237656495651881160,3.1144166,15.101277,0.0270000007003545,0.9729999899864196,1,0,1.9800148,5.125309,20.092457,18.431536,17.53418,16.976461,16.573357,0.3480737,0.25610933,0.18575184,0.14085,0.09986441
846812832275130368,1237656496188883171,3.5476668,15.583944,0.0309999994933605,0.968999981880188,1,0,2.0304391,5.2885995,21.351099,19.203028,17.94468,17.385313,16.954464,0.39201853,0.2884435,0.2092033,0.15863253,0.11247244
438034467504809984,1237657189833048184,3.6652918,-0.8746667,0.9520000219345092,0.0,0,1,2.5635412,8.064622,18.991184,17.3565,16.425312,15.972832,15.6225815,0.21673313,0.15947017,0.11566107,0.08770229,0.062182017
439116662176770048,1237657189834031252,5.8956666,-0.9968611,0.0260000005364418,0.9409999847412108,1,0,3.0000784,6.893733,19.266356,17.817472,17.209888,16.792793,16.600733,0.14363214,0.10568316,0.07665025,0.058121562,0.04120891
436859639296976896,1237657190906658932,3.2771666,-0.13847223,0.0120000001043081,0.9879999756813048,1,0,2.6280224,6.1804543,19.225176,17.93966,17.353306,16.935507,16.717632,0.15062588,0.11082909,0.0803825,0.060951617,0.043215457
438049585789691904,1237657190906724549,3.418375,-0.12591666,0.0209999997168779,0.9789999723434448,1,0,2.0048473,6.0538163,20.032463,18.320713,17.313938,16.83275,16.4113,0.13255376,0.097531796,0.0707382,0.053638633,0.03803046
438052059690854400,1237657190906724561,3.4594166,-0.17252778,0.0280000008642673,0.944000005722046,1,0,2.8322368,5.564585,19.545265,17.90275,17.184652,16.778399,16.517447,0.13499533,0.09932828,0.072041154,0.05462663,0.03873096
439252726740707328,1237657190907838571,5.9655833,-0.12852778,0.0,1.0,1,0,3.2403429,8.343348,18.624033,17.17475,16.376745,15.94675,15.625938,0.14099416,0.10374217,0.075242475,0.057054088,0.04045206
440311830745737216,1237657190907838578,5.967417,-0.15258333,0.0130000002682209,0.9490000009536744,1,0,3.0368822,6.7233315,18.937088,17.871353,17.46284,17.185894,17.03954,0.13892438,0.10221923,0.07413791,0.056216534,0.039858222
439252451862800384,1237657190907838586,5.9793334,-0.16983333,0.0740000009536743,0.9259999990463256,1,0,2.1556296,5.015946,20.021517,18.498613,17.584011,17.093367,16.744898,0.13688897,0.10072161,0.073051706,0.0553929,0.039274257
438085045039687680,1237657191443464439,3.1478333,0.23169445,0.0,1.0,1,0,4.1724215,8.092125,18.557962,17.22806,16.617317,16.246603,15.932752,0.16631758,0.1223749,0.08875649,0.067301355,0.0477175
437023466529515520,1237657191443464491,3.20975,0.26341668,0.0149999996647238,0.968999981880188,1,0,3.3729165,7.3652277,18.657324,16.867306,16.010967,15.594706,15.262575,0.17675902,0.1300576,0.09432863,0.07152654,0.050713208
437024291163236352,1237657191443464475,3.1847916,0.32605556,0.0700000002980232,0.9300000071525574,1,0,1.9403871,5.4825788,20.214218,18.404772,17.296726,16.782736,16.374027,0.17817384,0.13109863,0.095083654,0.07209906,0.05111913
